OCCUPATION,ID,OCCUPATION,ID2,COMMON
seaman ,1262,washer ,836,
seaman ,1278,washer ,839,
seaman ,1293,washer ,842,
seaman ,1298,washer ,848,
seaman ,1305,washer ,850,
seaman ,1324,washer ,858,
seaman ,1339,washer ,860,
seaman ,1360,washer ,861,
seaman ,1374,washer ,867,
seaman ,1375,washer ,870,
seaman ,1401,washer ,871,
seaman ,1409,washer ,877,
seaman ,1420,washer ,878,
seaman ,1452,washer ,882,
seaman ,1468,washer ,886,
seaman ,1473,washer ,887,
seaman ,1493,washer ,895,
seaman ,1512,washer ,896,
seaman ,1562,washer ,912,
seaman ,1566,washer ,918,
seaman ,1622,washer ,921,
seaman ,1633,washer ,922,
seaman ,1635,washer ,923,
seaman ,1696,washer ,927,
seaman ,1706,washer ,932,
seaman ,1747,washer ,957,
seaman ,1770,washer ,960,
seaman ,1842,washer ,975,
seaman ,1850,washer ,979,
seaman ,1929,washer ,982,
seaman ,1940,washer ,985,
seaman ,1946,washer ,987,
seaman ,1986,washer ,989,
seaman ,2013,washer ,995,
seaman ,2014,washer ,996,
seaman ,2033,washer ,997,
seaman ,2034,washer ,1001,
seaman ,2101,washer ,1004,
seaman ,2138,washer ,1008,
seaman ,2145,washer ,1009,
seaman ,2162,washer ,1010,
seaman ,2173,washer ,1011,
seaman ,2176,washer ,1015,
seaman ,2193,washer ,1017,
seaman ,2199,washer ,1018,
seaman ,2232,washer ,1020,
seaman ,2254,washer ,1021,
seaman ,2262,washer ,1023,
seaman ,2301,washer ,1024,
seaman ,2308,washer ,1034,
seaman ,2346,washer ,1035,
seaman ,2347,washer ,1037,
seaman ,2360,washer ,1040,
seaman ,2381,washer ,1042,
seaman ,2399,washer ,1045,
seaman ,2434,washer ,1046,
seaman ,2480,washer ,1048,
seaman ,2585,washer ,1049,
seaman ,2720,washer ,1050,
seaman ,2763,washer ,1051,
seaman ,2859,washer ,1052,
seaman ,2865,washer ,1053,
seaman ,2896,washer ,1054,
seaman ,2899,washer ,1055,
seaman ,2925,washer ,1056,
seaman ,2943,washer ,1057,
seaman ,2961,washer ,1062,
seaman ,3001,washer ,1064,
seaman ,3053,washer ,1066,
seaman ,3153,washer ,1071,
seaman ,3163,washer ,1073,
seaman ,3233,washer ,1074,
seaman ,3274,washer ,1078,
seaman ,3339,washer ,1079,
seaman ,3360,washer ,1080,
seaman ,3406,washer ,1081,
seaman ,3407,washer ,1086,
seaman ,3418,washer ,1087,
seaman ,3420,washer ,1089,
seaman ,3429,washer ,1090,
seaman ,3441,washer ,1091,
seaman ,3459,washer ,1092,
seaman ,3469,washer ,1093,
seaman ,3483,washer ,1096,
seaman ,3489,washer ,1099,
seaman ,3504,washer ,1102,
seaman ,3532,washer ,1112,
seaman ,3534,washer ,1117,
seaman ,3550,washer ,1122,
seaman ,3551,washer ,1131,
seaman ,3566,washer ,1134,
seaman ,3591,washer ,1135,
seaman ,3592,washer ,1136,
seaman ,3595,washer ,1138,
seaman ,3625,washer ,1139,
seaman ,3639,washer ,1141,
seaman ,3651,washer ,1144,
seaman ,3665,washer ,1146,
seaman ,3675,washer ,1148,
seaman ,3711,washer ,1155,
seaman ,3731,washer ,1167,
seaman ,3752,washer ,1173,
seaman ,3764,washer ,1175,
seaman ,3786,washer ,1179,
seaman ,3813,washer ,1180,
seaman ,3832,washer ,1181,
seaman ,3862,washer ,1182,
seaman ,3863,washer ,1183,
seaman ,3873,washer ,1184,
seaman ,3937,washer ,1186,
seaman ,3958,washer ,1187,
seaman ,3960,washer ,1194,
seaman cant tell ,736,washer ,1207,
seaman irregular ,342,washer ,1211,
seaman when able ,1029,washer ,1219,
seeking business ,1038,washer ,1224,
selling cakes ,4017,washer ,1225,
sells cakes ,4044,washer ,1227,
sells door mats ,3200,washer ,1228,
sells pepper pot ,2752,washer ,1229,
sels oyster ,4225,washer ,1230,
service ,100,washer ,1236,
service ,136,washer ,1237,
service ,297,washer ,1238,
service ,324,washer ,1247,
service ,399,washer ,1250,
sewing ,2534,washer ,1253,
sewing ,2654,washer ,1254,
sexton ,1013,washer ,1258,
sexton ,1174,washer ,1260,
sexton ,1560,washer ,1263,
sexton ,2228,washer ,1267,
sh clothes dealer ,3649,washer ,1268,
shand clothes dealer ,3155,washer ,1277,
shave shingles ,2776,washer ,1285,
shave shingles ,4235,washer ,1287,
ship carpenter ,1159,washer ,1290,
ship carpenter ,3472,washer ,1295,
ship carpenter ,3500,washer ,1298,
shipping master ,3451,washer ,1299,
shipwright ,3662,washer ,1301,
shoe maker ,1103,washer ,1302,
shoe maker ,2153,washer ,1311,
shoe maker ,2366,washer ,1334,
shoe maker ,2449,washer ,1342,
shoe maker ,3121,washer ,1343,
shoe maker ,3130,washer ,1350,
shoe maker ,3389,washer ,1353,
shoe maker ,3415,washer ,1359,
shoe maker ,3790,washer ,1361,
shoe maker ,3838,washer ,1363,
shoe maker ,4201,washer ,1364,
shoemaker ,164,washer ,1366,
shoemaker ,243,washer ,1370,
shoemaker ,304,washer ,1371,
shoemaker ,320,washer ,1372,
shoemaker ,418,washer ,1373,
shoemaker ,500,washer ,1374,
shoemaker ,512,washer ,1375,
shoemaker ,539,washer ,1382,
shoemaker ,585,washer ,1383,
shoemaker ,733,washer ,1385,
shoemaker ,874,washer ,1386,
shoemaker ,893,washer ,1387,
shoemaker ,925,washer ,1388,
shoemaker ,1007,washer ,1389,
shoemaker ,1014,washer ,1395,
shoemaker ,1033,washer ,1397,
shoemaker ,1038,washer ,1398,
shoemaker ,1291,washer ,1402,
shoemaker ,1292,washer ,1403,
shoemaker ,1314,washer ,1404,
shoemaker ,1349,washer ,1408,
shoemaker ,1351,washer ,1411,
shoemaker ,1357,washer ,1417,
shoemaker ,1400,washer ,1420,
shoemaker ,1490,washer ,1424,
shoemaker ,1530,washer ,1425,
shoemaker ,1547,washer ,1427,
shoemaker ,1611,washer ,1431,
shoemaker ,1637,washer ,1432,
shoemaker ,1641,washer ,1436,
shoemaker ,1647,washer ,1438,
shoemaker ,1660,washer ,1439,
shoemaker ,1744,washer ,1441,
shoemaker ,1775,washer ,1443,
shoemaker ,1791,washer ,1444,
shoemaker ,1840,washer ,1447,
shoemaker ,1898,washer ,1448,
shoemaker ,1926,washer ,1451,
shoemaker ,1970,washer ,1453,
shoemaker ,1995,washer ,1454,
shoemaker ,2062,washer ,1457,
shoemaker ,2123,washer ,1459,
shoemaker ,2139,washer ,1462,
shoemaker ,2190,washer ,1463,
shoemaker ,2233,washer ,1464,
shoemaker ,2237,washer ,1465,
shoemaker ,2240,washer ,1466,
shoemaker ,2279,washer ,1470,
shoemaker ,2418,washer ,1474,
shoemaker ,2459,washer ,1475,
shoemaker ,4191,washer ,1477,
shoemaker average ,584,washer ,1480,
shoemaker is unsteady ,588,washer ,1483,
shop keeper ,529,washer ,1484,
shop keeper ,1062,washer ,1485,
shop keeper ,2226,washer ,1486,
sign painter ,101,washer ,1487,
silversmith ,1711,washer ,1498,
sink cleaner ,2551,washer ,1505,
sink cleaner ,2670,washer ,1506,
sink cleaner ,2802,washer ,1510,
sink cleaner ,3008,washer ,1519,
sink cleaner ,3522,washer ,1521,
sink cleaner ,3624,washer ,1523,
sink cleaner ,3739,washer ,1524,
sink cleaning ,2637,washer ,1526,
sn hand clothes dealer ,3607,washer ,1528,
sn hand clothes dealer ,4181,washer ,1529,
son labor ,4131,washer ,1530,
sons carter ,2575,washer ,1532,
sons carter ,4071,washer ,1535,
state service ,1312,washer ,1537,
stevedore ,14,washer ,1540,
stevedore ,19,washer ,1541,
stevedore ,33,washer ,1544,
stevedore ,34,washer ,1546,
stevedore ,88,washer ,1548,
stevedore ,110,washer ,1549,
stevedore ,157,washer ,1550,
stevedore ,205,washer ,1551,
stevedore ,207,washer ,1554,
stevedore ,307,washer ,1557,
stevedore ,337,washer ,1558,
stevedore ,433,washer ,1559,
stevedore ,487,washer ,1560,
stevedore ,488,washer ,1565,
stevedore ,569,washer ,1567,
stevedore ,772,washer ,1568,
stevedore ,805,washer ,1570,
stevedore ,832,washer ,1575,
stevedore ,905,washer ,1578,
stevedore ,910,washer ,1581,
stevedore ,915,washer ,1587,
stevedore ,917,washer ,1593,
stevedore ,921,washer ,1594,
stevedore ,923,washer ,1595,
stevedore ,934,washer ,1596,
stevedore ,935,washer ,1601,
stevedore ,1074,washer ,1608,
stevedore ,1119,washer ,1619,
stevedore ,1130,washer ,1625,
stevedore ,1160,washer ,1630,
stevedore ,1227,washer ,1631,
stevedore ,1302,washer ,1633,
stevedore ,1326,washer ,1639,
stevedore ,1328,washer ,1640,
stevedore ,1335,washer ,1647,
stevedore ,1498,washer ,1653,
stevedore ,1567,washer ,1657,
stevedore ,1597,washer ,1659,
stevedore ,1623,washer ,1661,
stevedore ,1624,washer ,1663,
stevedore ,1845,washer ,1664,
stevedore ,1887,washer ,1665,
stevedore ,1888,washer ,1667,
stevedore ,1890,washer ,1672,
stevedore ,1973,washer ,1675,
stevedore ,1975,washer ,1676,
stevedore ,1997,washer ,1677,
stevedore ,2183,washer ,1678,
stevedore ,2354,washer ,1680,
stevedore ,4024,washer ,1685,
stevedore ,4185,washer ,1688,
stevedore ,4257,washer ,1689,
stevedore cant tell ,401,washer ,1690,
stevedore cant tell ,599,washer ,1691,
stevedore dull in winter ,611,washer ,1692,
stevedore irregular ,429,washer ,1693,
stevedore irregular ,447,washer ,1696,
stevedore when able ,1917,washer ,1697,
steward ,130,washer ,1699,
steward ,137,washer ,1700,
steward ,208,washer ,1701,
steward ,245,washer ,1703,
steward ,252,washer ,1706,
steward ,298,washer ,1707,
steward ,467,washer ,1708,
steward ,734,washer ,1709,
steward ,737,washer ,1710,
steward ,1021,washer ,1712,
steward ,1240,washer ,1717,
steward ,1511,washer ,1718,
steward ,1610,washer ,1720,
steward ,1898,washer ,1721,
steward ,1909,washer ,1725,
steward ,1942,washer ,1731,
steward ,2275,washer ,1732,
steward ,2438,washer ,1734,
steward of s boat ,3803,washer ,1737,
steward on steam boat ,3955,washer ,1741,
steward on steam ship ,2892,washer ,1746,
stone dealer ,407,washer ,1751,
stone dealer ,1338,washer ,1753,
stove ,1337,washer ,1754,
stove ,2872,washer ,1757,
stove dealer ,747,washer ,1758,
stove dealer ,1904,washer ,1760,
stove dealer ,2245,washer ,1765,
stove dealer ,2927,washer ,1771,
stove dealer ,2935,washer ,1776,
stove store ,2942,washer ,1777,
stove store ,3370,washer ,1783,
stove store ,3695,washer ,1788,
sweep ,195,washer ,1789,
sweep ,618,washer ,1790,
sweep master ,1978,washer ,1792,
sweep master ,2002,washer ,1798,
sweep master ,2157,washer ,1799,
sweep master ,2565,washer ,1800,
sweep master ,3456,washer ,1805,
sweep master ,3629,washer ,1806,
tailoer ,156,washer ,1809,
tailor ,173,washer ,1812,
tailor ,176,washer ,1813,
tailor ,1574,washer ,1817,
tailor ,1681,washer ,1819,
tailor ,1779,washer ,1820,
tailor ,1962,washer ,1823,
tailor ,2015,washer ,1828,
tailor ,2499,washer ,1829,
tailor ,3145,washer ,1832,
tailor ,3289,washer ,1834,
tailor ,3443,washer ,1835,
tailor ,3448,washer ,1839,
tailor ,3760,washer ,1846,
tailor cant tell ,373,washer ,1852,
tailor cant tell ,746,washer ,1853,
tailor irregular ,412,washer ,1856,
tailor irregular ,414,washer ,1858,
tailor store ,2986,washer ,1859,
takes children to nurse ,2555,washer ,1866,
tanner ,381,washer ,1867,
tanner ,1568,washer ,1868,
tanner ,2504,washer ,1872,
tanner ,2507,washer ,1873,
tanner ,2546,washer ,1877,
tanner ,2669,washer ,1879,
tanner ,2686,washer ,1883,
tanner ,2688,washer ,1885,
tanner ,2713,washer ,1888,
tanner ,2723,washer ,1889,
tanner ,2745,washer ,1899,
tanner ,2754,washer ,1901,
tanner ,2762,washer ,1902,
tanner ,2775,washer ,1904,
tanner ,2810,washer ,1910,
tavern keeper ,855,washer ,1915,
teacher ,1041,washer ,1917,
teamster ,3380,washer ,1918,
teamster ,3654,washer ,1919,
temp sailor c h ,18,washer ,1920,
temp seaman ch ,536,washer ,1921,
tin worker,3688,washer ,1922,
traveler ,2120,washer ,1924,
traveling minister ,234,washer ,1926,
traveling preacher ,193,washer ,1927,
traveling preacher ,939,washer ,1928,
traveling preacher ,1026,washer ,1931,
traveling preacher ,1156,washer ,1933,
traveling preacher ,1304,washer ,1934,
traveling preacher ,1411,washer ,1940,
traveling preacher ,2295,washer ,1942,
turner ,1681,washer ,1944,
two days work ,3491,washer ,1949,
type caster ,793,washer ,1952,
umbrella maker ,1114,washer ,1956,
undertaker ,759,washer ,1959,
undertaker ,855,washer ,1961,
undertaker ,1636,washer ,1965,
undertaker ,2132,washer ,1969,
various ,25,washer ,1970,
various ,350,washer ,1971,
various ,402,washer ,1972,
various ,409,washer ,1973,
various ,481,washer ,1975,
various ,518,washer ,1976,
various ,547,washer ,1981,
various ,570,washer ,1983,
various ,576,washer ,1985,
various ,650,washer ,1986,
various ,669,washer ,1991,
various ,774,washer ,1994,
various ,795,washer ,1995,
various ,812,washer ,1996,
various ,835,washer ,1997,
various ,873,washer ,1998,
various ,878,washer ,2000,
various ,969,washer ,2006,
various ,1004,washer ,2007,
various ,1073,washer ,2008,
various ,1231,washer ,2010,
various ,1232,washer ,2012,
various ,1268,washer ,2013,
various ,1286,washer ,2020,
various ,1329,washer ,2021,
various ,1446,washer ,2023,
various ,1614,washer ,2024,
various ,1676,washer ,2025,
various ,1685,washer ,2029,
various ,1697,washer ,2032,
various ,1699,washer ,2040,
various ,1782,washer ,2041,
various ,1794,washer ,2042,
various ,1806,washer ,2046,
various ,1817,washer ,2048,
various ,1861,washer ,2055,
various ,1874,washer ,2056,
various ,2070,washer ,2059,
various ,2092,washer ,2060,
various ,2129,washer ,2062,
various ,2158,washer ,2063,
various ,2171,washer ,2064,
various ,2176,washer ,2065,
various ,2180,washer ,2069,
various ,2190,washer ,2077,
various ,2233,washer ,2078,
various ,2279,washer ,2081,
various ,2292,washer ,2082,
various ,2400,washer ,2083,
various ,2441,washer ,2091,
various ,2445,washer ,2092,
various ,2473,washer ,2093,
various & irregular,346,washer ,2094,
various irregular ,357,washer ,2096,
various irregular ,382,washer ,2097,
various irregular ,436,washer ,2102,
various kinds ,6,washer ,2104,
various kinds ,505,washer ,2105,
various kinds ,513,washer ,2108,
various sometimes ,583,washer ,2114,
various very little ,441,washer ,2118,
various very little ,512,washer ,2119,
varnisher when can get it ,1901,washer ,2120,
very little ,1596,washer ,2124,
waiter ,15,washer ,2127,
waiter ,22,washer ,2128,
waiter ,67,washer ,2129,
waiter ,71,washer ,2135,
waiter ,107,washer ,2136,
waiter ,142,washer ,2137,
waiter ,145,washer ,2138,
waiter ,151,washer ,2139,
waiter ,159,washer ,2141,
waiter ,165,washer ,2144,
waiter ,188,washer ,2145,
waiter ,194,washer ,2146,
waiter ,232,washer ,2147,
waiter ,233,washer ,2150,
waiter ,256,washer ,2151,
waiter ,259,washer ,2153,
waiter ,264,washer ,2155,
waiter ,283,washer ,2156,
waiter ,285,washer ,2162,
waiter ,301,washer ,2163,
waiter ,308,washer ,2167,
waiter ,313,washer ,2168,
waiter ,314,washer ,2170,
waiter ,351,washer ,2172,
waiter ,406,washer ,2174,
waiter ,446,washer ,2176,
waiter ,450,washer ,2178,
waiter ,451,washer ,2179,
waiter ,452,washer ,2180,
waiter ,457,washer ,2182,
waiter ,466,washer ,2187,
waiter ,508,washer ,2189,
waiter ,545,washer ,2190,
waiter ,546,washer ,2192,
waiter ,602,washer ,2194,
waiter ,605,washer ,2207,
waiter ,613,washer ,2215,
waiter ,614,washer ,2218,
waiter ,621,washer ,2220,
waiter ,675,washer ,2221,
waiter ,676,washer ,2223,
waiter ,679,washer ,2227,
waiter ,680,washer ,2228,
waiter ,693,washer ,2231,
waiter ,698,washer ,2232,
waiter ,712,washer ,2235,
waiter ,717,washer ,2236,
waiter ,721,washer ,2238,
waiter ,743,washer ,2239,
waiter ,748,washer ,2240,
waiter ,777,washer ,2241,
waiter ,780,washer ,2243,
waiter ,785,washer ,2245,
waiter ,787,washer ,2249,
waiter ,803,washer ,2250,
waiter ,804,washer ,2256,
waiter ,806,washer ,2259,
waiter ,810,washer ,2261,
waiter ,811,washer ,2270,
waiter ,821,washer ,2272,
waiter ,831,washer ,2280,
waiter ,841,washer ,2281,
waiter ,858,washer ,2283,
waiter ,860,washer ,2285,
waiter ,891,washer ,2286,
waiter ,928,washer ,2287,
waiter ,938,washer ,2289,
waiter ,942,washer ,2294,
waiter ,945,washer ,2295,
waiter ,946,washer ,2297,
waiter ,970,washer ,2304,
waiter ,974,washer ,2305,
waiter ,990,washer ,2307,
waiter ,995,washer ,2314,
waiter ,997,washer ,2320,
waiter ,1020,washer ,2322,
waiter ,1022,washer ,2323,
waiter ,1027,washer ,2324,
waiter ,1034,washer ,2325,
waiter ,1039,washer ,2326,
waiter ,1045,washer ,2327,
waiter ,1047,washer ,2329,
waiter ,1050,washer ,2330,
waiter ,1075,washer ,2331,
waiter ,1088,washer ,2332,
waiter ,1090,washer ,2334,
waiter ,1131,washer ,2335,
waiter ,1134,washer ,2336,
waiter ,1140,washer ,2337,
waiter ,1144,washer ,2338,
waiter ,1152,washer ,2343,
waiter ,1157,washer ,2346,
waiter ,1158,washer ,2347,
waiter ,1166,washer ,2350,
waiter ,1183,washer ,2354,
waiter ,1189,washer ,2355,
waiter ,1194,washer ,2357,
waiter ,1213,washer ,2358,
waiter ,1219,washer ,2359,
waiter ,1224,washer ,2360,
waiter ,1248,washer ,2362,
waiter ,1259,washer ,2364,
waiter ,1265,washer ,2365,
waiter ,1271,washer ,2367,
waiter ,1303,washer ,2369,
waiter ,1317,washer ,2372,
waiter ,1322,washer ,2373,
waiter ,1328,washer ,2377,
waiter ,1342,washer ,2378,
waiter ,1378,washer ,2379,
waiter ,1385,washer ,2381,
waiter ,1394,washer ,2382,
waiter ,1395,washer ,2384,
waiter ,1401,washer ,2386,
waiter ,1417,washer ,2387,
waiter ,1421,washer ,2389,
waiter ,1422,washer ,2391,
waiter ,1424,washer ,2392,
waiter ,1426,washer ,2393,
waiter ,1431,washer ,2394,
waiter ,1451,washer ,2402,
waiter ,1454,washer ,2406,
waiter ,1455,washer ,2408,
waiter ,1458,washer ,2411,
waiter ,1478,washer ,2412,
waiter ,1483,washer ,2413,
waiter ,1501,washer ,2414,
waiter ,1503,washer ,2415,
waiter ,1505,washer ,2421,
waiter ,1519,washer ,2422,
waiter ,1527,washer ,2423,
waiter ,1528,washer ,2424,
waiter ,1532,washer ,2429,
waiter ,1534,washer ,2432,
waiter ,1546,washer ,2435,
waiter ,1550,washer ,2436,
waiter ,1577,washer ,2437,
waiter ,1582,washer ,2439,
waiter ,1587,washer ,2444,
waiter ,1600,washer ,2445,
waiter ,1606,washer ,2447,
waiter ,1617,washer ,2449,
waiter ,1618,washer ,2452,
waiter ,1619,washer ,2455,
waiter ,1621,washer ,2459,
waiter ,1630,washer ,2460,
waiter ,1631,washer ,2461,
waiter ,1633,washer ,2463,
waiter ,1645,washer ,2464,
waiter ,1654,washer ,2465,
waiter ,1661,washer ,2467,
waiter ,1663,washer ,2468,
waiter ,1664,washer ,2469,
waiter ,1665,washer ,2470,
waiter ,1670,washer ,2471,
waiter ,1677,washer ,2474,
waiter ,1681,washer ,2475,
waiter ,1683,washer ,2477,
waiter ,1685,washer ,2478,
waiter ,1688,washer ,2482,
waiter ,1689,washer ,2486,
waiter ,1690,washer ,2487,
waiter ,1693,washer ,2492,
waiter ,1694,washer ,2501,
waiter ,1695,washer ,2502,
waiter ,1701,washer ,2504,
waiter ,1703,washer ,2505,
waiter ,1707,washer ,2508,
waiter ,1708,washer ,2510,
waiter ,1714,washer ,2511,
waiter ,1718,washer ,2513,
waiter ,1719,washer ,2515,
waiter ,1731,washer ,2517,
waiter ,1738,washer ,2518,
waiter ,1746,washer ,2522,
waiter ,1758,washer ,2526,
waiter ,1759,washer ,2529,
waiter ,1760,washer ,2530,
waiter ,1762,washer ,2532,
waiter ,1765,washer ,2536,
waiter ,1774,washer ,2543,
waiter ,1776,washer ,2544,
waiter ,1780,washer ,2547,
waiter ,1789,washer ,2553,
waiter ,1793,washer ,2554,
waiter ,1813,washer ,2557,
waiter ,1816,washer ,2559,
waiter ,1820,washer ,2563,
waiter ,1828,washer ,2565,
waiter ,1832,washer ,2575,
waiter ,1846,washer ,2581,
waiter ,1849,washer ,2588,
waiter ,1852,washer ,2590,
waiter ,1860,washer ,2593,
waiter ,1862,washer ,2597,
waiter ,1863,washer ,2600,
waiter ,1865,washer ,2601,
waiter ,1868,washer ,2603,
waiter ,1873,washer ,2605,
waiter ,1875,washer ,2607,
waiter ,1878,washer ,2610,
waiter ,1891,washer ,2612,
waiter ,1892,washer ,2613,
waiter ,1913,washer ,2614,
waiter ,1914,washer ,2616,
waiter ,1919,washer ,2622,
waiter ,1931,washer ,2623,
waiter ,1934,washer ,2624,
waiter ,1957,washer ,2625,
waiter ,1960,washer ,2626,
waiter ,1972,washer ,2627,
waiter ,1983,washer ,2628,
waiter ,1986,washer ,2630,
waiter ,1996,washer ,2633,
waiter ,2008,washer ,2636,
waiter ,2010,washer ,2641,
waiter ,2013,washer ,2649,
waiter ,2014,washer ,2650,
waiter ,2017,washer ,2651,
waiter ,2019,washer ,2660,
waiter ,2021,washer ,2662,
waiter ,2023,washer ,2664,
waiter ,2024,washer ,2666,
waiter ,2027,washer ,2668,
waiter ,2059,washer ,2669,
waiter ,2063,washer ,2674,
waiter ,2065,washer ,2678,
waiter ,2097,washer ,2679,
waiter ,2102,washer ,2681,
waiter ,2106,washer ,2682,
waiter ,2107,washer ,2685,
waiter ,2108,washer ,2686,
waiter ,2116,washer ,2688,
waiter ,2117,washer ,2689,
waiter ,2118,washer ,2692,
waiter ,2119,washer ,2696,
waiter ,2126,washer ,2697,
waiter ,2146,washer ,2698,
waiter ,2154,washer ,2699,
waiter ,2156,washer ,2706,
waiter ,2170,washer ,2708,
waiter ,2172,washer ,2715,
waiter ,2192,washer ,2716,
waiter ,2209,washer ,2717,
waiter ,2217,washer ,2722,
waiter ,2218,washer ,2732,
waiter ,2236,washer ,2733,
waiter ,2238,washer ,2735,
waiter ,2250,washer ,2736,
waiter ,2252,washer ,2737,
waiter ,2255,washer ,2740,
waiter ,2257,washer ,2741,
waiter ,2268,washer ,2743,
waiter ,2274,washer ,2748,
waiter ,2283,washer ,2749,
waiter ,2287,washer ,2751,
waiter ,2294,washer ,2753,
waiter ,2313,washer ,2754,
waiter ,2317,washer ,2760,
waiter ,2326,washer ,2761,
waiter ,2330,washer ,2762,
waiter ,2331,washer ,2763,
waiter ,2335,washer ,2765,
waiter ,2336,washer ,2770,
waiter ,2337,washer ,2771,
waiter ,2342,washer ,2772,
waiter ,2349,washer ,2773,
waiter ,2355,washer ,2774,
waiter ,2365,washer ,2775,
waiter ,2374,washer ,2776,
waiter ,2378,washer ,2777,
waiter ,2379,washer ,2778,
waiter ,2382,washer ,2780,
waiter ,2383,washer ,2781,
waiter ,2384,washer ,2783,
waiter ,2386,washer ,2784,
waiter ,2387,washer ,2785,
waiter ,2390,washer ,2787,
waiter ,2394,washer ,2789,
waiter ,2397,washer ,2791,
waiter ,2402,washer ,2795,
waiter ,2406,washer ,2799,
waiter ,2413,washer ,2800,
waiter ,2414,washer ,2801,
waiter ,2415,washer ,2803,
waiter ,2416,washer ,2804,
waiter ,2425,washer ,2810,
waiter ,2426,washer ,2814,
waiter ,2457,washer ,2815,
waiter ,2464,washer ,2819,
waiter ,2475,washer ,2820,
waiter ,2477,washer ,2824,
waiter ,2510,washer ,2828,
waiter ,2674,washer ,2829,
waiter ,2675,washer ,2832,
waiter ,2680,washer ,2839,
waiter ,2727,washer ,2842,
waiter ,2737,washer ,2843,
waiter ,2739,washer ,2844,
waiter ,2766,washer ,2845,
waiter ,2807,washer ,2855,
waiter ,2858,washer ,2857,
waiter ,2861,washer ,2858,
waiter ,2866,washer ,2860,
waiter ,2875,washer ,2861,
waiter ,2887,washer ,2865,
waiter ,2920,washer ,2866,
waiter ,2922,washer ,2868,
waiter ,2939,washer ,2869,
waiter ,2972,washer ,2873,
waiter ,2979,washer ,2874,
waiter ,2981,washer ,2875,
waiter ,2994,washer ,2876,
waiter ,2999,washer ,2877,
waiter ,3010,washer ,2879,
waiter ,3041,washer ,2883,
waiter ,3044,washer ,2888,
waiter ,3067,washer ,2889,
waiter ,3089,washer ,2892,
waiter ,3101,washer ,2893,
waiter ,3136,washer ,2896,
waiter ,3143,washer ,2899,
waiter ,3150,washer ,2901,
waiter ,3162,washer ,2906,
waiter ,3164,washer ,2908,
waiter ,3176,washer ,2910,
waiter ,3190,washer ,2914,
waiter ,3193,washer ,2915,
waiter ,3211,washer ,2919,
waiter ,3215,washer ,2924,
waiter ,3217,washer ,2925,
waiter ,3245,washer ,2927,
waiter ,3298,washer ,2934,
waiter ,3325,washer ,2939,
waiter ,3353,washer ,2940,
waiter ,3377,washer ,2943,
waiter ,3383,washer ,2946,
waiter ,3404,washer ,2947,
waiter ,3435,washer ,2950,
waiter ,3439,washer ,2955,
waiter ,3444,washer ,2956,
waiter ,3485,washer ,2958,
waiter ,3492,washer ,2960,
waiter ,3493,washer ,2961,
waiter ,3498,washer ,2963,
waiter ,3499,washer ,2964,
waiter ,3521,washer ,2966,
waiter ,3525,washer ,2968,
waiter ,3533,washer ,2969,
waiter ,3541,washer ,2972,
waiter ,3572,washer ,2973,
waiter ,3584,washer ,2974,
waiter ,3589,washer ,2977,
waiter ,3620,washer ,2978,
waiter ,3645,washer ,2979,
waiter ,3647,washer ,2983,
waiter ,3650,washer ,2984,
waiter ,3652,washer ,2986,
waiter ,3659,washer ,2989,
waiter ,3683,washer ,2990,
waiter ,3685,washer ,2991,
waiter ,3726,washer ,2992,
waiter ,3772,washer ,2993,
waiter ,3794,washer ,2994,
waiter ,3808,washer ,2995,
waiter ,3817,washer ,3002,
waiter ,3818,washer ,3008,
waiter ,3820,washer ,3009,
waiter ,3831,washer ,3011,
waiter ,3850,washer ,3012,
waiter ,3851,washer ,3014,
waiter ,3857,washer ,3018,
waiter ,3858,washer ,3019,
waiter ,3867,washer ,3022,
waiter ,3883,washer ,3023,
waiter ,3892,washer ,3027,
waiter ,3942,washer ,3028,
waiter ,3957,washer ,3031,
waiter ,3976,washer ,3032,
waiter ,4051,washer ,3034,
waiter ,4196,washer ,3035,
waiter ,4197,washer ,3037,
waiter ,4214,washer ,3041,
waiter in oyster cellar ,3094,washer ,3045,
waiter in oyster cellar ,3225,washer ,3046,
waiter in oyster saloon ,3040,washer ,3048,
waiter on s boat ,3959,washer ,3050,
waiter on steam boat ,3046,washer ,3052,
waiter on steam boat ,3563,washer ,3053,
waiter oyster cellar ,3038,washer ,3054,
waiter wages very low ,365,washer ,3056,
waiter when able ,1388,washer ,3057,
wants situation ,2586,washer ,3058,
wants situation ,4087,washer ,3059,
washer ,38,washer ,3060,
washer ,849,washer ,3062,
washer ,861,washer ,3063,
washer ,1893,washer ,3068,
washer ,2042,washer ,3069,
washer ,2220,washer ,3073,
washer ,2398,washer ,3074,
washer french cook and musician ,193,washer ,3075,
washing ,2534,washer ,3080,
washing ,2652,washer ,3081,
washing ,2654,washer ,3083,
washing ,3864,washer ,3084,
watchman ,0,washer ,3087,
watchman ,1078,washer ,3088,
waterman ,1,washer ,3089,
waterman ,203,washer ,3091,
waterman ,230,washer ,3092,
waterman ,362,washer ,3094,
waterman ,390,washer ,3095,
waterman ,571,washer ,3098,
waterman ,575,washer ,3100,
waterman ,695,washer ,3101,
waterman ,906,washer ,3102,
waterman ,1141,washer ,3104,
waterman ,1188,washer ,3108,
waterman ,1205,washer ,3109,
waterman ,1249,washer ,3110,
waterman ,1457,washer ,3113,
