ID,OCCUPATION,COUNT
3592,ironing ,1
3593,whitewashing etc ,1
3594,null,null
3595,null,null
3596,null,null
3597,days work ,1
3598,w ,1
3599,lives out ,1
3600,washing ,1
3600,general house work ,1
3601,sewing ,1
3602,washing ,1
3602,ironing ,1
3603,washing two ,1
3603,days cts ,2
3604,house work ,1
3605,rag ,1
3605,bone ,1
3606,seamstress ,1
3607,house work ,1
3608,washing ,1
3608,ironing ,1
3609,candy maker ,1
3610,washing etc etc ,1
3611,washing ,1
3611,ironing ,1
3612,unemployed ,1
3613,cook ,1
3614,unemployed ,1
3615,washing ,1
3615,ironing ,1
3616,days work ,1
3616,cuts rags ,1
3617,washing ,1
3618,house work ,1
3619,null,null
3620,washing ,1
3620,ironing ,1
3621,washing ,1
3621,ironing ,1
3622,null,null
3623,rag ,2
3623,bone ,1
3624,washing ,1
3624,ironing ,1
3625,cook ,1
3626,seamstress ,1
3627,washing ,1
3627,ironing ,1
3628,washing ,1
3628,ironing ,1
3629,house work at home ,1
3630,cuts rags ,1
3631,washing ,1
3631,ironing ,1
3632,cuts rags ,1
3633,washing ,1
3633,whitewashing ,1
3634,washing ,1
3635,day work rag ,1
3635,bone picker ,1
3636,rag picker ,1
3637,washing ,1
3637,ironing ,1
3638,sells pepper pot ,1
3639,cooking ,1
3640,washing ,1
3640,ironing ,1
3641,washing ,1
3642,house work ,1
3643,cuts rags ,1
3644,washing ,1
3644,ironing ,1
3645,house work ,1
3646,days work ,1
3647,washing ,1
3647,ironing ,1
3648,washing ,1
3648,ironing ,1
3649,null,null
3650,washing ,1
3650,ironing ,1
3651,cook ,1
3651,makes door mats ,1
3652,house work ,1
3653,washing ,1
3653,sewing etc ,1
3654,house keeper ,1
3655,washing ,1
3655,ironing ,1
3656,washing ,1
3656,ironing ,1
3657,washing ,1
3657,etc ,1
3658,washing ,1
3659,washing ,1
3659,ironing ,1
3660,days work ,1
3661,washing ,1
3661,ironing ,1
3662,washing ,1
3662,general house work ,1
3663,days work washing ,1
3664,null,null
3665,washing ,1
3665,ironing ,1
3666,washing ,1
3666,ironing ,1
3667,whitewashing ,1
3668,washing ,1
3668,ironing ,1
3669,rag ,1
3669,bone ,1
3670,washing ,1
3671,washing ,1
3672,washing ,1
3672,house cleaning ,1
3673,washing ,1
3673,ironing ,1
3674,washing ,1
3674,ironing ,1
3675,washing ,1
3676,nurse children ,1
3677,washing ,1
3677,ironing ,1
3678,nurse children ,1
3679,washing ,1
3679,ironing ,1
3680,washing ,1
3680,ironing ,1
3681,washing ,1
3681,ironing ,1
3682,washing ,1
3682,ironing ,1
3683,washing ,1
3683,ironing ,1
3684,seamstress ,1
3685,washing ,2
3685,sewing ,1
3686,washing ,1
3687,days work ,1
3688,house work ,1
3689,null,null
3690,boarder ,1
3691,house work ,1
3692,washing ,1
3692,ironing ,1
3693,school teacher ,1
3694,null,null
3695,washing ,1
3696,weakly ,1
3697,washing ,1
3697,ironing ,1
3698,washing ,1
3698,house cleaning ,1
3699,at home ,1
3700,washing ,1
3700,ironing ,1
3701,weakly ,1
3702,null,null
3703,washing ,1
3703,ironing cook ,1
3704,dress maker ,1
3705,null,null
3706,washing ,1
3706,general work ,1
3707,sewing ,1
3708,washing ,1
3708,ironing ,1
3709,washing ,2
3710,playing ,3
3711,cook ,1
3712,washing ,1
3712,ironing ,1
3713,cook ,1
3714,makes door mats ,1
3715,cook ,1
3716,days work ,1
3717,null,null
3718,washing ,1
3718,ironing ,1
3719,washing ,1
3719,ironing ,1
3720,mantua maker ,1
3721,unemployed sick ,1
3722,washing ,1
3722,ironing ,1
3723,washing ,1
3723,ironing ,1
3724,carpet rags ,1
3725,washing ,1
3725,ironing ,1
3726,seamstress ,1
3727,washing ,2
3728,washing house cleaning ,1
3729,washing etc ,1
3730,washing ,1
3730,ironing ,1
3731,whitewashing ,1
3732,washing ,1
3732,ironing ,1
3733,days work ,1
3734,washing days work ,1
3735,washing ,1
3735,ironing ,1
3736,days work ,1
3736,cts ,1
3737,washing regularly ,1
3738,washing ,1
3738,ironing ,1
3739,carpet rags ,1
3740,washing ,1
3740,ironing ,1
3741,washing ,1
3741,ironing ,1
3742,washing ,1
3742,ironing ,1
3743,house clean cook ,1
3744,days work etc ,1
3745,carpet rags ,1
3746,cook ,1
3747,house work ,1
3748,washing ,1
3748,ironing ,1
3749,washing ,1
3749,ironing ,1
3750,makes door mats ,1
3751,washing ,1
3751,ironing ,1
3752,washing ,1
3752,ironing ,1
3753,washing ,1
3753,days work ,1
3754,house work ,1
3755,washing ,1
3755,ironing ,1
3756,washing ,1
3756,ironing ,1
3757,washing ,1
3757,ironing ,1
3758,washing ,1
3758,ironing ,1
3759,washing ,1
3759,general house work ,1
3760,mantua maker ,1
3760,milliner ,1
3761,washing ,1
3761,days work ,1
3762,washing ,1
3762,ironing ,1
3763,washing ,1
3763,ironing ,1
3764,washing ,1
3765,cooking ,1
3766,days work ,1
3767,whitewashing day work ,1
3768,cook ,1
3769,washing ,1
3769,ironing ,1
3770,washing ,1
3770,ironing ,1
3771,washing ,1
3772,washing ,1
3773,house work ,1
3774,washing ,1
3774,ironing ,1
3775,washing ,1
3775,ironing ,1
3776,washing ,1
3776,ironing ,1
3777,days work ,1
3778,null,null
3779,washing ,1
3779,ironing ,1
3780,washing ,1
3780,ironing ,1
3781,days work ,1
3782,seamstress ,1
3783,washing ,1
3783,ironing ,1
3784,rag ,1
3784,bone ,1
3785,washing ,1
3786,weakly ,1
3787,teaches the guitar ,1
3788,washing ,1
3788,ironing ,1
3789,washing ,1
3790,days work ,1
3791,rag ,1
3791,bone ,1
3792,washing ,1
3792,ironing ,1
3793,washing ,1
3793,ironing ,1
3794,house work ,1
3795,days work ,1
3796,null,null
3797,washing ,1
3797,sewing ,1
3798,rag ,1
3798,bone ,1
3799,null,null
3800,washing ,1
3800,ironing ,1
3801,shop keeper ,1
3802,rag ,2
3802,bone ,1
3803,null,null
3804,washing ,1
3804,ironing ,1
3805,cook ,1
3806,rag ,1
3806,bone ,1
3807,washing ,1
3807,ironing ,1
3808,washing ,1
3808,ironing ,1
3809,washing ,1
3809,ironing ,1
3810,sells sugar cakes ,1
3810,out ,1
3811,unemployed ,1
3812,plain sewing ,1
3813,shop keeper ,1
3814,washing ,1
3814,ironing ,1
3815,washing ,1
3815,ironing ,1
3816,washing ,1
3816,ironing ,1
3817,seamstress ,1
3818,house work ,1
3819,washing ,1
3819,ironing ,1
3820,sewing ,1
3821,days work ,1
3822,washing ,1
3822,ironing ,1
3823,null,null
3824,house work ,1
3825,sells sugar candies ,1
3826,washing ,1
3826,ironing ,1
3827,washing ,1
3827,ironing ,1
3828,picks coal ,1
3828,rags ,1
3829,washing etc ,1
3830,washing ,1
3830,ironing ,1
3831,plain sewing ,1
3832,washing ,1
3833,days work ,1
3834,washing ,1
3835,washing ,1
3835,ironing ,1
3836,washing ,1
3836,ironing ,1
3837,washing ,1
3837,ironing ,1
3838,days work ,1
3839,washing ,1
3839,ironing ,1
3840,house work at home ,1
3841,rag ,1
3841,bone ,1
3842,washing ,1
3843,washing ,1
3843,ironing ,1
3844,washing ,1
3844,ironing ,1
3845,washing ,1
3845,ironing ,1
3846,assignation house ,1
3847,washing ,1
3847,ironing ,1
3848,sorts rags cts ,1
3849,cuts rags ,1
3850,washing ,1
3850,ironing ,1
3851,seamstress ,1
3852,washing ,1
3852,ironing ,1
3853,days work ,1
3854,washing one out ,2
3855,house work ,1
3856,days work ,1
3857,washing ,1
3857,ironing ,1
3858,washing ,1
3858,ironing ,1
3859,works at hotel ,1
3860,washing ,1
3860,ironing ,1
3861,washing ,1
3861,ironing ,1
3862,unemployed ,1
3863,washing ,1
3863,ironing ,1
3864,null,null
3865,cuts rags days work ,1
3866,days work ,1
3867,seamstress ,1
3868,washing ,1
3868,ironing ,1
3869,cook ,1
3870,sewing ,1
3870,cook ,1
3871,washing ,1
3871,ironing ,1
3872,works in oyster cellar ,1
3873,washing ,1
3873,ironing ,1
3874,washing ,1
3874,ironing ,1
3875,washing ,1
3875,ironing ,1
3876,whitewasher ,1
3877,house work ,1
3878,washing ,1
3878,ironing ,1
3879,washing ,1
3879,ironing ,1
3880,washing ,1
3881,cooking ,1
3881,at ,1
3882,washing ,1
3882,ironing ,1
3883,washing ,1
3883,ironing ,1
3884,washing ,1
3884,ironing ,1
3885,washing ,1
3885,ironing ,1
3886,dress maker ,1
3887,washing ,1
3887,ironing ,1
3888,cook ,1
3889,washing ,2
3889,sewing ,1
3890,sewing ,1
3891,washing days work ,1
3892,cook ,1
3893,lives out when well home all winter ill ,1
3894,washing ,1
3894,c ,1
3895,cook been home ,1
3896,null,null
3897,days work one ,1
3898,washing ,1
3898,ironing ,1
3899,washing ,1
3899,ironing ,1
3900,washing ,1
3901,washing ,1
3901,ironing ,1
3902,boarding house ,1
3903,days work ,1
3904,cuts carpet rags ,1
3905,old woman house work ,1
3906,washing ,1
3906,ironing ,1
3907,washing ,1
3908,days work ,1
3909,washing ,1
3910,washing ,1
3911,washing ,1
3912,washing ,1
3912,ironing ,1
3913,days work ,1
3913,out ,1
3914,washing ,1
3914,ironing ,1
3915,null,null
3916,small shop ,1
3917,washing etc ,1
3918,house work ,1
3919,seamstress ,1
3920,washing ,1
3920,ironing ,1
3921,washing ,1
3921,ironing ,1
3922,washing ,1
3923,washing ,1
3924,weakly ,1
3925,house cleaning ,1
3925,washing ,1
3926,cake baker ,1
3927,days work ,1
3927,house cleaner ,1
3928,washing days work ,1
3929,washing ,1
3930,days work ,1
3931,washing ,1
3931,general house work ,1
3932,null,null
3933,washing ,1
3933,ironing ,1
3934,washing ,1
3934,days work ,1
3935,washing ironing ,1
3936,washing days work ,2
3937,washing ,1
3937,ironing ,1
3938,washing ,1
3938,ironing ,1
3939,cuts rags ,1
3940,days work one ,1
3940,cts ,1
3941,seamstress ,1
3942,washing ,1
3942,ironing ,1
3942,cook ,1
3943,washing ,1
3943,ironing ,1
3944,washing ,1
3944,ironing ,1
3945,washing ,1
3945,ironing ,1
3946,washing ,1
3946,ironing ,1
3947,rag ,1
3947,bone ,1
3948,cook ,1
3949,washing ,1
3949,ironing ,1
3950,pastry cook ,1
3951,washing ,1
3951,ironing ,1
3952,wants work ,1
3953,days work ,1
3954,washing ,1
3954,general house work ,1
3955,washing ,1
3955,ironing ,1
3956,null,null
3957,washing ,1
3957,ironing ,1
3958,cook ,1
3959,washing ,1
3959,ironing ,1
3960,house work ,1
3961,days work ,1
3962,days work ,1
3962,rags ,1
3963,cook ,1
3964,washing ,1
3964,ironing ,1
3965,washing ,1
3965,c ,1
3966,washing ,1
3967,cook ,1
3968,boarder ,1
3969,cooks ,3
3970,plain sewing ,1
3971,makes mats ,1
3972,house work ,1
3973,house work ,1
3974,sewing not regularly ,1
3975,washing ,1
3975,ironing ,1
3976,washing ,1
3976,ironing ,1
3977,rag ,1
3977,bone ,1
3978,at home ,1
3979,washing ,1
3980,washing ,1
3980,ironing ,1
3981,own work ,1
3982,cuts rags ,2
3983,days work ,1
3984,at home ,1
3985,washing ,1
3985,work for day ,1
3986,washing ,1
3986,ironing ,1
3987,washing ,1
3987,ironing ,1
3988,washing ,1
3988,ironing ,1
3989,washing ,1
3989,ironing ,1
3990,washing ,1
3990,ironing ,1
3991,washing ,1
3991,ironing ,1
3992,house keeper ,1
3993,washing ,1
3993,c ,1
3994,days work ,1
3995,washing ,1
3995,ironing ,1
3996,sewing ,1
3997,washing c ,2
3998,days work ,1
3999,cuts rags ,2
4000,washing ,1
4000,ironing ,1
4001,washing ,1
4001,ironing ,1
4002,washing days work ,1
4003,washing ,1
4003,ironing ,1
4004,cuts rags days work ,1
4005,washing ,1
4005,ironing ,1
4006,null,null
4007,carpet rags ,1
4008,washing ,1
4009,washing ,1
4009,ironing ,1
4010,washing ,1
4011,washing ,1
4011,days work ,1
4012,wash ,1
4013,wash ,1
4014,keeps shop ,1
4015,wash ,1
4015,days work ,1
4016,washing ,1
4016,days work ,1
4017,wants work ,1
4018,days work ,1
4019,washing ,1
4020,null,null
4021,washing ,1
4021,ironing ,1
4022,keeps the house ,1
4023,days work ,1
4024,washing ,1
4025,washing ,1
4026,washing ,1
4027,wash ,1
4028,washing days work ,1
4029,washing ,1
4030,null,null
4031,wash ,1
4032,null,null
4033,keeps house ,1
4034,wash ,1
4035,washing ,1
4036,wash ,1
4037,washing ,1
4038,wash ,1
4039,wash ,1
4040,washing ,1
4041,washing ,1
4042,wash ,1
4043,washing ,1
4044,wash ,1
4044,cts ,1
4045,manutua maker ,1
4045,cts ,1
4046,keeps house ,1
4047,wants washing ,1
4048,washing ,1
4049,days work ,1
4050,wash ,1
4050,cooking ,1
4051,days work ,1
4052,wash ,1
4053,washing ,2
4053,days work ,1
4054,washing ,1
4055,null,null
4056,null,null
4057,wash ,1
4058,wash cooking c ,1
4059,out to work ,1
4060,wash c ,1
4061,wash ,1
4062,days work ,1
4063,sewing ,1
4064,keeps the house ,1
4065,sewing ,1
4066,null,null
4067,washing ,1
4067,cts ,1
4068,washing ,1
4068,cooking ,1
4069,wash ,1
4069,c ,1
4070,weaakly ,1
4071,washing ,1
4072,young child husband left ,1
4073,wash ,1
4074,wash ,1
4075,null,null
4076,keeps house ,1
4077,out by days work ,1
4078,sewing ,1
4078,wash ,1
4079,each ,1
4080,out to washing ,1
4081,wash ,1
4082,washing wanted ,1
4083,washing ,1
4083,dol ,1
4084,wants washing ,1
4085,washing ,1
4086,null,null
4087,wife wants work ,1
4088,washing ,1
4089,washing and days work ,1
4090,woman lame ,1
4091,null,null
4092,wash ,1
4093,plain sewing ,1
4094,mantua maker ,1
4095,keeps house ,1
4096,washing ,1
4096,ironing ,1
4097,washing ,1
4097,c ,1
4098,washing ,1
4099,wash ,1
4100,washing ,1
4101,weakly ,1
4102,lame ,1
4103,out at washing ,1
4104,null,null
4105,sewing washing etc ,1
4106,keeps the house ,1
4107,wash ,1
4108,keeps the house ,1
4109,washing ,1
4110,keeps the house ,1
4111,service ,1
4112,sorting rags ,1
4113,keeps the house ,1
4114,sewing ,1
4115,washing ,1
4116,farm work ,1
4117,wash ,1
4118,washing days work ,1
4119,washing ,1
4120,null,null
4121,wash ,1
4122,keeps the house ,1
4123,null,null
4124,takes care of mother ,1
4125,one at serivce ,1
4126,wants washing ,1
4127,plain sewing ,1
4128,wash ,1
4129,washing ,1
4130,washing ,1
4131,washing ,1
4132,null,null
4133,null,null
4134,wants sewing ,1
4135,wash ,1
4136,washing ,1
4137,wash ,1
4138,wash ,1
4139,null,null
4140,whitewashing ,1
4141,snuff milling ,1
4142,washing ,1
4143,days work ,1
4144,keeps the house ,1
4145,house work ,1
4146,old female ,1
4147,null,null
4148,washing ,1
4148,days work ,1
4149,null,null
4150,washing ,1
4150,days work ,1
4151,null,null
4152,wash ,1
4153,wash ,1
4154,wash ,1
4155,washing ,1
4155,c ,1
4156,weakly ,1
4157,washing ,1
4158,wash ,1
4159,wash ,1
4160,wash ,1
4161,days work ,1
4162,wash ,1
4162,c ,1
4163,days work ,1
4164,washing ,1
4165,wants washing ,1
4166,null,null
4167,wants washing ,1
4168,null,null
4169,null,null
4170,plain sewing ,1
4171,null,null
4172,wash ,1
4173,keeps cake shop ,1
4174,washing ,1
4174,ironing ,1
4175,null,null
4176,wash ,1
4177,null,null
4178,plain sewing ,1
4179,null,null
4180,wash ,1
4181,washing ,1
4182,keeps the house ,1
4183,wash ,1
4184,wash ,1
4185,wash ,1
4186,wash ,1
4187,null,null
4188,washing wanted ,1
4189,washing ,1
4189,cts ,1
4190,wash ,1
4191,keeps the house ,1
4192,keeps the house ,1
4193,washing ,1
4193,cooking ,1
4194,null,null
4195,washing ,1
4195,days work ,1
4196,null,null
4197,dressmaker ,1
4197,milliner ,1
4198,washing ,1
4199,weakly ,1
4200,keeps the house ,1
4201,wash ,1
4202,washing ,1
4203,sewing wanted ,1
4204,keeps the house ,1
4205,washer ,1
4206,keeps the house ,1
4207,keeps the house ,1
4208,null,null
4209,washing ,1
4210,wash ,1
4210,days work ,1
4211,wash ,1
4211,days work ,1
4212,washing ,1
4213,works at confectionary ,1
4214,wash ,1
4215,washing ,1
4215,c ,1
4216,wants work ,1
4217,house work ,1
4218,washing ,1
4219,washing ,1
4219,c ,1
4220,washing ,1
4221,keeps the house ,1
4222,washing ,1
4223,washing ,1
4224,washing ,1
4224,sewing ,1
4225,null,null
4226,keeps the house ,1
4227,wash ,1
4228,washing ,1
4229,washing ,1
4230,wash ,1
4231,washing days work ,1
4232,washing days work ,1
4233,washing ,1
4234,washing ,1
4234,cts ,1
4235,washing ,1
4236,keeps the house ,1
4237,days work ,1
4238,wash ,1
4239,washing ,1
4240,plain sewing ,1
4241,wash ,1
4242,females want washing ,1
4243,wash ,1
4244,wash ,1
4245,wants work ,1
4246,washing ,1
4247,wash ,1
4248,sells pepper pot ,1
4249,keeps big house ,1
4250,wash ,1
4251,sewing ,1
4251,washing ,1
4252,washing ,1
4253,wash ,1
4254,washing ,1
4255,washing ,1
4256,null,null
4257,out to work ,1
4258,washing ,1
4259,washing ,1
4260,null,null
4261,wash ,1
4262,washing ,1
4263,wash ,1
4264,plain sewing ,1
4265,weakly ,2
4266,place wanted at service ,1
4267,days wrrk c ,1
4268,wash ,1
4269,work wanted ,1
4270,washing ,1
4271,washing ,1
4272,washing and ironing ,1
4273,sews cart rags ,1
4273,cts per ,1
4274,washing ,1
4275,wash ,1
4276,wash ,1
4277,wash ,1
4278,husband slave ,1
4279,washing ,1
4279,ironing ,1
4280,washing ,1
4281,work wanted ,1
4282,null,null
4283,washing ,1
