ID,JoinOcc,JoinCount
1547,domduties . . . . . . . . . .,. . . . . . . .
1548,washer . . . . . . . . . .,. . . . . . . .
1549,washer . . . . . . . . . .,. . . . . . . .
1550,. washer . not able . . . . . .,2 . 2 . . . . .
1551,washer . . . . . . . . . .,. . . . . . . .
1552,service . each . . . . . . . .,. . . . . . . .
1553,. dom duties . dressm . . . . . .,1 . . 1 . . . .
1554,washer . . . . . . . . . .,. . . . . . . .
1555,. . . . . . . . . . .,. . . . . . . .
1556,dom duties . . . . . . . . .,. . . . . . . .
1557,washer . . . . . . . . . .,. . . . . . . .
1558,. washer . . . . . . . . .,2 . . . . . . .
1559,. washer . . . . . . . . .,2 . . . . . . .
1560,washer . . . . . . . . . .,. . . . . . . .
1561,washer when can get it . . . . . .,. . . . . . . .
1562,days work . . . . . . . . .,. . . . . . . .
1563,service . . . . . . . . . .,. . . . . . . .
1564,dom duties . . . . . . . . .,. . . . . . . .
1565,. washer . . . . . . . . .,2 . . . . . . .
1566,sempstress . . . . . . . . . .,. . . . . . . .
1567,washer . . . . . . . . . .,. . . . . . . .
1568,washer . . . . . . . . . .,. . . . . . . .
1569,. . . . . . . . . . .,. . . . . . . .
1570,. washer . . . . . . . . .,2 . . . . . . .
1571,dressmaker . . . . . . . . . .,. . . . . . . .
1572,washer when can get it . . . . . .,. . . . . . . .
1573,days work . . . . . . . . .,. . . . . . . .
1574,days work . . . . . . . . .,. . . . . . . .
1575,washer . . . . . . . . . .,. . . . . . . .
1576,. . . . . . . . . . .,. . . . . . . .
1577,days work . . . . . . . . .,. . . . . . . .
1578,. washer . sempstress . . . . . . .,1 . 1 . . . . .
1579,dom duties . . . . . . . . .,. . . . . . . .
1580,days work . . . . . . . . .,. . . . . . . .
1581,washer . . . . . . . . . .,. . . . . . . .
1582,shop keeper . . . . . . . . .,. . . . . . . .
1583,days work . . . . . . . . .,. . . . . . . .
1584,. . . . . . . . . . .,. . . . . . . .
1585,. nurse . sempstress . . . . . . .,1 . 1 . . . . .
1586,not able . . . . . . . . .,. . . . . . . .
1587,washer . . . . . . . . . .,. . . . . . . .
1588,washer when able . . . . . . . .,. . . . . . . .
1589,. . . . . . . . . . .,. . . . . . . .
1590,cook . . . . . . . . . .,. . . . . . . .
1591,washer when able . . . . . . . .,. . . . . . . .
1592,. dom duties . . . . . . . .,3 . . . . . . .
1593,. washer . dressmaker . . . . . . .,2 . 1 . . . . .
1594,washer . . . . . . . . . .,. . . . . . . .
1595,washer . . . . . . . . . .,. . . . . . . .
1596,washer . . . . . . . . . .,. . . . . . . .
1597,days work when can get it . . . . .,. . . . . . . .
1598,. . . . . . . . . . .,. . . . . . . .
1599,dom duties . . . . . . . . .,. . . . . . . .
1600,dressmaker . . . . . . . . . .,. . . . . . . .
1601,washer . . . . . . . . . .,. . . . . . . .
1602,milliner . . . . . . . . . .,. . . . . . . .
1603,. shop keepers . dressmakers . . . . . .,2 . . 2 . . . .
1604,. dress maker . . . . . . . .,1 . . . . . . .
1605,dom duties . . . . . . . . .,. . . . . . . .
1606,days work . . . . . . . . .,. . . . . . . .
1607,days work . . . . . . . . .,. . . . . . . .
1608,washer . . . . . . . . . .,. . . . . . . .
1609,days work . . . . . . . . .,. . . . . . . .
1610,dressmaker . . . . . . . . . .,. . . . . . . .
1611,hair dressmaker . . . . . . . . .,. . . . . . . .
1612,. cook . dealer dom duties . . . . .,1 . 1 . 1 . . .
1613,. . . . . . . . . . .,. . . . . . . .
1614,days work when can get it . . . . .,. . . . . . . .
1615,. . . . . . . . . . .,. . . . . . . .
1616,. dressm fortune teller . dom duties . . . .,1 1 . . 1 . . .
1617,. . . . . . . . . . .,. . . . . . . .
1618,. . . . . . . . . . .,. . . . . . . .
1619,washer . . . . . . . . . .,. . . . . . . .
1620,cook . . . . . . . . . .,. . . . . . . .
1621,days work . . . . . . . . .,. . . . . . . .
1622,. . . . . . . . . . .,. . . . . . . .
1623,. . . . . . . . . . .,. . . . . . . .
1624,cuts carpet rags . . . . . . . .,. . . . . . . .
1625,washer . . . . . . . . . .,. . . . . . . .
1626,cook . . . . . . . . . .,. . . . . . . .
1627,days work . . . . . . . . .,. . . . . . . .
1628,dom duties . . . . . . . . .,. . . . . . . .
1629,. days work . . . . . . . .,2 . . . . . . .
1630,washer . . . . . . . . . .,. . . . . . . .
1631,. washer . . . . . . . . .,2 . . . . . . .
1632,. white washers . . . . . . . .,2 . . . . . . .
1633,. washer . . . . . . . . .,1 . . . . . . .
1634,. dress maker . . . . . . . .,2 . . . . . . .
1635,. quilter . . . . . . . . .,1 . . . . . . .
1636,. bonnetmaker . dom duties . . . . . .,1 . 1 . . . . .
1637,dom duties . . . . . . . . .,. . . . . . . .
1638,. . . . . . . . . . .,. . . . . . . .
1639,washer . . . . . . . . . .,. . . . . . . .
1640,washer . . . . . . . . . .,. . . . . . . .
1641,dom duties . . . . . . . . .,. . . . . . . .
1642,dom duties . . . . . . . . .,. . . . . . . .
1643,. days work . sempstress . . . . . .,1 . . 1 . . . .
1644,dom duties . . . . . . . . .,. . . . . . . .
1645,shop keeper . . . . . . . . .,. . . . . . . .
1646,dom duties . . . . . . . . .,. . . . . . . .
1647,. washer . not able . . . . . .,1 . 1 . . . . .
1648,. . . . . . . . . . .,. . . . . . . .
1649,. days work . not able . . . . .,1 . . 1 . . . .
1650,days work . . . . . . . . .,. . . . . . . .
1651,white washer . . . . . . . . .,. . . . . . . .
1652,cake baker . . . . . . . . .,. . . . . . . .
1653,. washer . . . . . . . . .,1 . . . . . . .
1654,quilter . . . . . . . . . .,. . . . . . . .
1655,. cook . washer when able . . . . .,1 . 1 . . . . .
1656,. cook . . . . . . . . .,1 . . . . . . .
1657,washer . . . . . . . . . .,. . . . . . . .
1658,days work . . . . . . . . .,. . . . . . . .
1659,washer . . . . . . . . . .,. . . . . . . .
1660,dom duties . . . . . . . . .,. . . . . . . .
1661,washer . shop keeper . . . . . . .,. . . . . . . .
1662,dress maker . . . . . . . . .,. . . . . . . .
1663,. shirtm . dressm . washer . . . . .,1 . 1 . 1 . . .
1664,washer . . . . . . . . . .,. . . . . . . .
1665,. washer . . . . . . . . .,2 . . . . . . .
1666,sempstress . . . . . . . . . .,. . . . . . . .
1667,washer . . . . . . . . . .,. . . . . . . .
1668,. . . . . . . . . . .,. . . . . . . .
1669,. . . . . . . . . . .,. . . . . . . .
1670,. pastry cook . shirt maker . . . . .,1 . . 1 . . . .
1671,. . . . . . . . . . .,. . . . . . . .
1672,washer . . . . . . . . . .,. . . . . . . .
1673,dress maker . . . . . . . . .,. . . . . . . .
1674,. dress maker . nurse . . . . . .,1 . . 1 . . . .
1675,. washer . sempstress . . . . . . .,1 . 1 . . . . .
1676,washer . . . . . . . . . .,. . . . . . . .
1677,washer . . . . . . . . . .,. . . . . . . .
1678,washer . . . . . . . . . .,. . . . . . . .
1679,nurse . . . . . . . . . .,. . . . . . . .
1680,. washer . . . . . . . . .,3 . . . . . . .
1681,. dressm . tailoress . dom duties . . . .,1 . . . 2 . . .
1682,sempstress . . . . . . . . . .,. . . . . . . .
1683,sempstress . . . . . . . . . .,. . . . . . . .
1684,. cook . dress maker . . . . . .,1 . 3 . . . . .
1685,. washer . dom duties . . . . . .,2 . 1 . . . . .
1686,. . . . . . . . . . .,. . . . . . . .
1687,. chambermaids . . . . . . . . .,2 . . . . . . .
1688,. washer . dress maker . . . . . .,1 . 1 . . . . .
1689,. washer . . . . . . . . .,2 . . . . . . .
1690,. washer . not able . . . . . .,2 . 1 . . . . .
1691,washer . . . . . . . . . .,. . . . . . . .
1692,washer . . . . . . . . . .,. . . . . . . .
1693,washer . . . . . . . . . .,. . . . . . . .
1694,. . . . . . . . . . .,. . . . . . . .
1695,cook . . . . . . . . . .,. . . . . . . .
1696,washer . . . . . . . . . .,. . . . . . . .
1697,washer . . . . . . . . . .,. . . . . . . .
1698,past work . . . . . . . . .,. . . . . . . .
1699,washer . . . . . . . . . .,. . . . . . . .
1700,washer . . . . . . . . . .,. . . . . . . .
1701,washr . . . . . . . . . .,. . . . . . . .
1702,days work . . . . . . . . .,. . . . . . . .
1703,. washer . shirt . dressmaker . . . . .,1 . 1 . . . . .
1704,shirt maker . . . . . . . . .,. . . . . . . .
1705,shirt maker . dress maker . . . . . .,. . . . . . . .
1706,washer . . . . . . . . . .,. . . . . . . .
1707,washer . . . . . . . . . .,. . . . . . . .
1708,washer . . . . . . . . . .,. . . . . . . .
1709,washer . . . . . . . . . .,. . . . . . . .
1710,. washer . dress maker . . . . . .,2 . 1 . . . . .
1711,dress maker . . . . . . . . .,. . . . . . . .
1712,. washer . dom duties . . . . . .,1 . 1 . . . . .
1713,. dress maker . dom duties . . . . .,1 . . 1 . . . .
1714,sempstress . . . . . . . . . .,. . . . . . . .
1715,. dressm . dom duties . . . . . .,1 . 1 . . . . .
1716,service . . . . . . . . . .,. . . . . . . .
1717,washer . . . . . . . . . .,. . . . . . . .
1718,washer . . . . . . . . . .,. . . . . . . .
1719,washer when can get it . . . . . .,. . . . . . . .
1720,washer . . . . . . . . . .,. . . . . . . .
1721,washer . . . . . . . . . .,. . . . . . . .
1722,. . . . . . . . . . .,. . . . . . . .
1723,dressm . tailoress . . . . . . . .,. . . . . . . .
1724,days work . . . . . . . . .,. . . . . . . .
1725,. washer . not able . . . . . .,1 . 1 . . . . .
1726,. days work . . . . . . . .,1 . . . . . . .
1727,days work . . . . . . . . .,. . . . . . . .
1728,days work . . . . . . . . .,. . . . . . . .
1729,dress maker . . . . . . . . .,. . . . . . . .
1730,. sempstresses . . . . . . . . .,2 . . . . . . .
1731,washer . . . . . . . . . .,. . . . . . . .
1732,washer . . . . . . . . . .,. . . . . . . .
1733,. . . . . . . . . . .,. . . . . . . .
1734,washer . . . . . . . . . .,. . . . . . . .
1735,. dressm . dom duties . . . . . .,1 . 1 . . . . .
1736,. dressm . cake baker . . . . . .,1 . 1 . . . . .
1737,washer . . . . . . . . . .,. . . . . . . .
1738,dress maker . . . . . . . . .,. . . . . . . .
1739,nurse . . . . . . . . . .,. . . . . . . .
1740,. . . . . . . . . . .,. . . . . . . .
1741,. washer . . . . . . . . .,2 . . . . . . .
1742,. sempstress . days work . . . . . .,1 . 1 . . . . .
1743,. dressmakers . dom duties . . . . . .,2 . 1 . . . . .
1744,days work . . . . . . . . .,. . . . . . . .
1745,days work when able . . . . . . .,. . . . . . . .
1746,. washer . . . . . . . . .,2 . . . . . . .
1747,. . . . . . . . . . .,. . . . . . . .
1748,. . . . . . . . . . .,. . . . . . . .
1749,. . . . . . . . . . .,. . . . . . . .
1750,days work . . . . . . . . .,. . . . . . . .
1751,. washer . . . . . . . . .,2 . . . . . . .
1752,. . . . . . . . . . .,. . . . . . . .
1753,washer . . . . . . . . . .,. . . . . . . .
1754,. washer . . . . . . . . .,2 . . . . . . .
1755,days work . . . . . . . . .,. . . . . . . .
1756,assists husband . . . . . . . . .,. . . . . . . .
1757,washer . . . . . . . . . .,. . . . . . . .
1758,washer . . . . . . . . . .,. . . . . . . .
1759,dress maker . . . . . . . . .,. . . . . . . .
1760,washer . . . . . . . . . .,. . . . . . . .
1761,days work . . . . . . . . .,. . . . . . . .
1762,days work . . . . . . . . .,. . . . . . . .
1763,dom duties . . . . . . . . .,. . . . . . . .
1764,days work . . . . . . . . .,. . . . . . . .
1765,. washer . sempstress . . . . . . .,1 . 1 . . . . .
1766,service . . . . . . . . . .,. . . . . . . .
1767,days work . . . . . . . . .,. . . . . . . .
1768,service . . . . . . . . . .,. . . . . . . .
1769,. . . . . . . . . . .,. . . . . . . .
1770,. . . . . . . . . . .,. . . . . . . .
1771,. washer . . . . . . . . .,2 . . . . . . .
1772,days work . . . . . . . . .,. . . . . . . .
1773,. not able . . . . . . . .,1 . . . . . . .
1774,sempstress . . . . . . . . . .,. . . . . . . .
1775,. . . . . . . . . . .,. . . . . . . .
1776,. washer . . . . . . . . .,2 . . . . . . .
1777,washer . . . . . . . . . .,. . . . . . . .
1778,dress maker . . . . . . . . .,. . . . . . . .
1779,dress maker . . . . . . . . .,. . . . . . . .
1780,dress maker . . . . . . . . .,. . . . . . . .
1781,days work . . . . . . . . .,. . . . . . . .
1782,shop keeper . . . . . . . . .,. . . . . . . .
1783,. washer . . . . . . . . .,2 . . . . . . .
1784,shop keeper . . . . . . . . .,. . . . . . . .
1785,. . . . . . . . . . .,. . . . . . . .
1786,. . . . . . . . . . .,. . . . . . . .
1787,assists husband . . . . . . . . .,. . . . . . . .
1788,washer . . . . . . . . . .,. . . . . . . .
1789,. washer . . . . . . . . .,2 . . . . . . .
1790,washer . . . . . . . . . .,. . . . . . . .
1791,shirt . dress maker . . . . . . .,. . . . . . . .
1792,washer . . . . . . . . . .,. . . . . . . .
1793,not able . . . . . . . . .,. . . . . . . .
1794,not able . . . . . . . . .,. . . . . . . .
1795,. . . . . . . . . . .,. . . . . . . .
1796,shop keeper . . . . . . . . .,. . . . . . . .
1797,dom duties . . . . . . . . .,. . . . . . . .
1798,. washer . . . . . . . . .,2 . . . . . . .
1799,washer . days work . . . . . . .,. . . . . . . .
1800,washer . . . . . . . . . .,. . . . . . . .
1801,school teacher . . . . . . . . .,. . . . . . . .
1802,days work . . . . . . . . .,. . . . . . . .
1803,. dom duties . . . . . . . .,2 . . . . . . .
1804,cook . . . . . . . . . .,. . . . . . . .
1805,washer . . . . . . . . . .,. . . . . . . .
1806,washer . . . . . . . . . .,. . . . . . . .
1807,days work . . . . . . . . .,. . . . . . . .
1808,days work . . . . . . . . .,. . . . . . . .
1809,washer . . . . . . . . . .,. . . . . . . .
1810,days work . . . . . . . . .,. . . . . . . .
1811,. . . . . . . . . . .,. . . . . . . .
1812,. washer . dress maker . . . . . .,1 . 1 . . . . .
1813,washer . . . . . . . . . .,. . . . . . . .
1814,days work . . . . . . . . .,. . . . . . . .
1815,. . . . . . . . . . .,. . . . . . . .
1816,pastry cook . . . . . . . . .,. . . . . . . .
1817,washer . . . . . . . . . .,. . . . . . . .
1818,. . . . . . . . . . .,. . . . . . . .
1819,washer . . . . . . . . . .,. . . . . . . .
1820,washer . . . . . . . . . .,. . . . . . . .
1821,white washer . . . . . . . . .,. . . . . . . .
1822,days work . . . . . . . . .,. . . . . . . .
1823,. washer . not able . . . . . .,1 . 1 . . . . .
1824,. . . . . . . . . . .,. . . . . . . .
1825,. . . . . . . . . . .,. . . . . . . .
1826,days work . . . . . . . . .,. . . . . . . .
1827,days work . . . . . . . . .,. . . . . . . .
1828,washer . . . . . . . . . .,. . . . . . . .
1829,. washer . not able . . . . . .,2 . 1 . . . . .
1830,cook . . . . . . . . . .,. . . . . . . .
1831,dress maker . . . . . . . . .,. . . . . . . .
1832,washer . . . . . . . . . .,. . . . . . . .
1833,days work . . . . . . . . .,. . . . . . . .
1834,washer . . . . . . . . . .,. . . . . . . .
1835,washer . . . . . . . . . .,. . . . . . . .
1836,days work . . . . . . . . .,. . . . . . . .
1837,cuts carpet rags . . . . . . . .,. . . . . . . .
1838,. . . . . . . . . . .,. . . . . . . .
1839,washer . assist at home . waiter . . . .,. 1 . . . 1 . .
1840,. . . . . . . . . . .,. . . . . . . .
1841,cuts carpet rags . . . . . . . .,. . . . . . . .
1842,days work . . . . . . . . .,. . . . . . . .
1843,washer when able . . . . . . . .,. . . . . . . .
1844,nurse . . . . . . . . . .,. . . . . . . .
1845,days work . . . . . . . . .,. . . . . . . .
1846,washer . . . . . . . . . .,. . . . . . . .
1847,dom duties . . . . . . . . .,. . . . . . . .
1848,dressm . tailoress . . . . . . . .,. . . . . . . .
1849,days work . . . . . . . . .,. . . . . . . .
1850,. . . . . . . . . . .,. . . . . . . .
1851,days work . . . . . . . . .,. . . . . . . .
1852,. washer . . . . . . . . .,2 . . . . . . .
1853,washer . . . . . . . . . .,. . . . . . . .
1854,. . . . . . . . . . .,. . . . . . . .
1855,. dressmaker . days work . . . . . .,1 . 1 . . . . .
1856,washer . . . . . . . . . .,. . . . . . . .
1857,cook . . . . . . . . . .,. . . . . . . .
1858,washer . . . . . . . . . .,. . . . . . . .
1859,washer . sempstress . . . . . . . .,. . . . . . . .
1860,. not able . days work . . . . .,1 . . 2 . . . .
1861,. . . . . . . . . . .,. . . . . . . .
1862,. . . . . . . . . . .,. . . . . . . .
1863,dress maker . . . . . . . . .,. . . . . . . .
1864,. . . . . . . . . . .,. . . . . . . .
1865,sempstress . . . . . . . . . .,. . . . . . . .
1866,washer . . . . . . . . . .,. . . . . . . .
1867,washer . . . . . . . . . .,. . . . . . . .
1868,. washer . . . . . . . . .,2 . . . . . . .
1869,days work . . . . . . . . .,. . . . . . . .
1870,days work . . . . . . . . .,. . . . . . . .
1871,. days work . dress maker . . . . .,1 . . 1 . . . .
1872,washer . . . . . . . . . .,. . . . . . . .
1873,. washer . . . . . . . . .,2 . . . . . . .
1874,. . . . . . . . . . .,. . . . . . . .
1875,days work when able . . . . . . .,. . . . . . . .
1876,. . . . . . . . . . .,. . . . . . . .
1877,washer . . . . . . . . . .,. . . . . . . .
1878,. dress maker . . . . . . . .,2 . . . . . . .
1879,washer . . . . . . . . . .,. . . . . . . .
1880,. dom duties . not able . . . . .,1 . . 1 . . . .
1881,. . . . . . . . . . .,. . . . . . . .
1882,service . . . . . . . . . .,. . . . . . . .
1883,washer . . . . . . . . . .,. . . . . . . .
1884,days work . . . . . . . . .,. . . . . . . .
1885,washer . . . . . . . . . .,. . . . . . . .
1886,. . . . . . . . . . .,. . . . . . . .
1887,. . . . . . . . . . .,. . . . . . . .
1888,washer . . . . . . . . . .,. . . . . . . .
1889,washer . . . . . . . . . .,. . . . . . . .
1890,. . . . . . . . . . .,. . . . . . . .
1891,dom duties . . . . . . . . .,. . . . . . . .
1892,. days work . . . . . . . .,2 . . . . . . .
1893,. at service . . . . . . . .,1 . . . . . . .
1894,days work . . . . . . . . .,. . . . . . . .
1895,dom duties . . . . . . . . .,. . . . . . . .
1896,. . . . . . . . . . .,. . . . . . . .
1897,sempstress . . . . . . . . . .,. . . . . . . .
1898,. . . . . . . . . . .,. . . . . . . .
1899,washer . . . . . . . . . .,. . . . . . . .
1900,. service . . . . . . . . .,2 . 1 . 1 . . .
1901,washer . . . . . . . . . .,. . . . . . . .
1902,washer . . . . . . . . . .,. . . . . . . .
1903,days work . . . . . . . . .,. . . . . . . .
1904,. washer . cook . . . . . . .,1 . 1 . . . . .
1905,days work . . . . . . . . .,. . . . . . . .
